entity_id,entity_type,name,image_url
385,character,"Yang, Duanhe",https://cdn.myanimelist.net/images/characters/16/589186.jpg
386,voice_actor,"Sonozaki, Mie",https://cdn.myanimelist.net/images/voiceactors/3/54651.jpg
387,character,"Wang, Ben",https://cdn.myanimelist.net/images/characters/11/225823.jpg
388,staff,"Ikeda, Takafumi",
389,staff,"Ogoshi, Yasuyuki",
390,staff,"Iizumi, Tomokazu",
391,staff,"Tamura, Yousuke",
392,producer,Arts Pro,
393,licensor,Discotek Media,
394,character,"Liebert, Johan",https://cdn.myanimelist.net/images/characters/4/316522.jpg
395,character,"Tenma, Kenzou",https://cdn.myanimelist.net/images/characters/15/347641.jpg
396,voice_actor,"Kiuchi, Hidenobu",https://cdn.myanimelist.net/images/voiceactors/2/80147.jpg
397,character,"Liebert, Anna",https://cdn.myanimelist.net/images/characters/11/286916.jpg
398,character,"Grimmer, Wolfgang",https://cdn.myanimelist.net/images/characters/15/27826.jpg
399,voice_actor,"Tanaka, Hideyuki",https://cdn.myanimelist.net/images/voiceactors/3/55048.jpg
400,character,"Lunge, Heinrich",https://cdn.myanimelist.net/images/characters/13/272131.jpg
401,voice_actor,"Isobe, Tsutomu",https://cdn.myanimelist.net/images/voiceactors/3/58151.jpg
402,character,"Heinemann, Eva",https://cdn.myanimelist.net/images/characters/15/70891.jpg
403,voice_actor,"Koyama, Mami",https://cdn.myanimelist.net/images/voiceactors/2/76941.jpg
404,character,Dieter,https://cdn.myanimelist.net/images/characters/8/289032.jpg
405,voice_actor,"Takeuchi, Junko",https://cdn.myanimelist.net/images/voiceactors/1/54677.jpg
406,character,"Reest, Martin",https://cdn.myanimelist.net/images/characters/8/289038.jpg
407,voice_actor,"Ikeda, Shuuichi",https://cdn.myanimelist.net/images/voiceactors/1/70999.jpg
408,character,"Reichwein, Julius",https://cdn.myanimelist.net/images/characters/14/28592.jpg
409,voice_actor,"Nagai, Ichiro",https://cdn.myanimelist.net/images/voiceactors/1/32971.jpg
410,character,Roberto,https://cdn.myanimelist.net/images/characters/7/494074.jpg
411,voice_actor,"Katsube, Nobuyuki",https://cdn.myanimelist.net/images/voiceactors/1/9629.jpg
412,staff,"Nakamoto, Kenji",
413,staff,"Yoshimoto, Satoshi",
414,studio,Bones Film,
415,producer,Bones,
416,producer,Yomiuri Telecasting,
417,producer,Movic,
418,producer,Sony Music Entertainment,
419,producer,Toho Music,
420,character,"Midoriya, Izuku",https://cdn.myanimelist.net/images/characters/7/299404.jpg
421,voice_actor,"Yamashita, Daiki",https://cdn.myanimelist.net/images/voiceactors/1/74376.jpg
422,character,"Todoroki, Shouto",https://cdn.myanimelist.net/images/characters/12/332527.jpg
423,character,"Bakugou, Katsuki",https://cdn.myanimelist.net/images/characters/12/299406.jpg
424,character,All Might,https://cdn.myanimelist.net/images/characters/14/310613.jpg
425,voice_actor,"Miyake, Kenta",https://cdn.myanimelist.net/images/voiceactors/2/87679.jpg
426,character,"Aizawa, Shouta",https://cdn.myanimelist.net/images/characters/8/301855.jpg
427,character,"Kirishima, Eijirou",https://cdn.myanimelist.net/images/characters/11/329529.jpg
428,voice_actor,"Masuda, Toshiki",https://cdn.myanimelist.net/images/voiceactors/2/60807.jpg
429,character,"Toga, Himiko",https://cdn.myanimelist.net/images/characters/7/485281.jpg
430,voice_actor,"Fukuen, Misato",https://cdn.myanimelist.net/images/voiceactors/1/64813.jpg
431,character,"Uraraka, Ochako",https://cdn.myanimelist.net/images/characters/9/299421.jpg
432,voice_actor,"Sakura, Ayane",https://cdn.myanimelist.net/images/voiceactors/3/67809.jpg
433,character,Dabi,https://cdn.myanimelist.net/images/characters/6/454749.jpg
434,voice_actor,"Shimono, Hiro",https://cdn.myanimelist.net/images/voiceactors/1/61089.jpg
435,character,"Asui, Tsuyu",https://cdn.myanimelist.net/images/characters/10/299409.jpg
436,staff,"Nakata, Hiroya",
437,staff,"Miura, Fumi",
438,staff,"Kondou, Anna",
439,staff,"Itou, Genki",
440,character,Meimei,https://cdn.myanimelist.net/images/characters/9/533407.jpg
441,studio,Toei Animation,
442,character,Girl,https://cdn.myanimelist.net/images/characters/3/565501.jpg
443,voice_actor,"Kikuchi, Kokoro",https://cdn.myanimelist.net/images/voiceactors/1/71461.jpg
444,character,Marine Older Brother,https://cdn.myanimelist.net/images/characters/11/565519.jpg
445,voice_actor,"Kase, Yasuyuki",https://cdn.myanimelist.net/images/voiceactors/1/19373.jpg
446,character,"Monkey D., Luffy",https://cdn.myanimelist.net/images/characters/9/310307.jpg
447,voice_actor,"Tanaka, Mayumi",https://cdn.myanimelist.net/images/voiceactors/3/73373.jpg
448,character,"Roronoa, Zoro",https://cdn.myanimelist.net/images/characters/3/100534.jpg
449,character,Sanji,https://cdn.myanimelist.net/images/characters/5/136769.jpg
450,voice_actor,"Hirata, Hiroaki",https://cdn.myanimelist.net/images/voiceactors/3/58150.jpg
451,character,"Nico, Robin",https://cdn.myanimelist.net/images/characters/16/363700.jpg
452,voice_actor,"Yamaguchi, Yuriko",https://cdn.myanimelist.net/images/voiceactors/2/63904.jpg
453,character,"Tony Tony, Chopper",https://cdn.myanimelist.net/images/characters/3/100536.jpg
454,voice_actor,"Ootani, Ikue",https://cdn.myanimelist.net/images/voiceactors/2/62833.jpg
455,character,Nami,https://cdn.myanimelist.net/images/characters/2/263249.jpg
456,voice_actor,"Okamura, Akemi",https://cdn.myanimelist.net/images/voiceactors/1/83644.jpg
457,character,Usopp,https://cdn.myanimelist.net/images/characters/16/188076.jpg
458,character,"Portgas D., Ace",https://cdn.myanimelist.net/images/characters/2/72220.jpg
459,staff,"Teramoto, Satoshi",
460,staff,"Akahori, Tetsushi",
461,staff,"Furukawa, Shuu",
462,staff,"Ishitani, Megumi",
463,studio,Shaft,
464,producer,NHK,
465,producer,Hakusensha,
466,producer,Asmik Ace,
467,producer,Toy's Factory,
468,character,"Kiriyama, Rei",https://cdn.myanimelist.net/images/characters/14/320199.jpg
469,voice_actor,"Kawanishi, Kengo",https://cdn.myanimelist.net/images/voiceactors/2/86884.jpg
470,character,"Kawamoto, Hinata",https://cdn.myanimelist.net/images/characters/6/320379.jpg
471,voice_actor,"Hanazawa, Kana",https://cdn.myanimelist.net/images/voiceactors/3/69318.jpg
472,character,"Kawamoto, Akari",https://cdn.myanimelist.net/images/characters/9/316046.jpg
473,voice_actor,"Kayano, Ai",https://cdn.myanimelist.net/images/voiceactors/2/86546.jpg
474,character,"Kawamoto, Momo",https://cdn.myanimelist.net/images/characters/16/314603.jpg
475,character,"Shimada, Kai",https://cdn.myanimelist.net/images/characters/8/321343.jpg
476,character,"Nikaidou, Harunobu",https://cdn.myanimelist.net/images/characters/14/314605.jpg
477,character,"Hayashida, Takashi",https://cdn.myanimelist.net/images/characters/9/314601.jpg
478,character,"Kouda, Kyouko",https://cdn.myanimelist.net/images/characters/16/314606.jpg
479,character,"Souya, Touji",https://cdn.myanimelist.net/images/characters/13/326395.jpg
480,character,"Yanagihara, Sakutarou",https://cdn.myanimelist.net/images/characters/5/341608.jpg
481,voice_actor,"Ootsuka, Houchuu",https://cdn.myanimelist.net/images/voiceactors/3/80423.jpg
482,staff,"Ooshima, Miku",
483,staff,"Yodo, Akiko",
484,staff,"Fukino, Fuminari",
485,staff,"Yusa, Kazuhiko",
486,character,"Wang, Qi",https://cdn.myanimelist.net/images/characters/3/240321.jpg
487,voice_actor,"Koyama, Rikiya",https://cdn.myanimelist.net/images/voiceactors/1/54010.jpg
488,character,"Gong, Biao",https://cdn.myanimelist.net/images/characters/4/240349.jpg
489,voice_actor,"Saitou, Shirou",https://cdn.myanimelist.net/images/voiceactors/2/58724.jpg
490,staff,"Mori, Ryousuke",
491,character,"Evergarden, Violet",https://cdn.myanimelist.net/images/characters/9/345616.jpg
492,character,"Bougainvillea, Gilbert",https://cdn.myanimelist.net/images/characters/7/409286.jpg
493,character,"Blue, Benedict",https://cdn.myanimelist.net/images/characters/3/494475.jpg
494,character,"Baudelaire, Cattleya",https://cdn.myanimelist.net/images/characters/9/494253.jpg
495,voice_actor,"Endou, Aya",https://cdn.myanimelist.net/images/voiceactors/2/87097.jpg
496,character,"Hodgins, Claudia",https://cdn.myanimelist.net/images/characters/2/494441.jpg
497,character,"Bougainvillea, Dietfried",https://cdn.myanimelist.net/images/characters/5/348991.jpg
498,character,"Cannary, Iris",https://cdn.myanimelist.net/images/characters/8/494224.jpg
499,voice_actor,"Tomatsu, Haruka",https://cdn.myanimelist.net/images/voiceactors/3/76640.jpg
500,character,"Brown, Erica",https://cdn.myanimelist.net/images/characters/8/494474.jpg
501,voice_actor,"Chihara, Minori",https://cdn.myanimelist.net/images/voiceactors/2/78264.jpg
502,character,"Magnolia, Clara",https://cdn.myanimelist.net/images/characters/15/356874.jpg
503,voice_actor,"Kawasumi, Ayako",https://cdn.myanimelist.net/images/voiceactors/2/69419.jpg
504,character,Yuris,https://cdn.myanimelist.net/images/characters/12/457928.jpg
505,voice_actor,"Mizuhashi, Kaori",https://cdn.myanimelist.net/images/voiceactors/1/43574.jpg
506,staff,"Saitou, Shigeru",
507,staff,"Umeda, Kazusa",
508,staff,"Suzuki, Megumi",
509,staff,"Kimura, Makoto",
510,staff,"Ootsuka, Manabu",
511,studio,White Fox,
512,producer,Frontier Works,
513,producer,Media Factory,
514,producer,Kadokawa Shoten,
515,producer,AT-X,
516,producer,Kadokawa Pictures Japan,
517,producer,Nitroplus,
518,character,"Okabe, Rintarou",https://cdn.myanimelist.net/images/characters/6/122643.jpg
519,character,"Makise, Kurisu",https://cdn.myanimelist.net/images/characters/12/492885.jpg
520,voice_actor,"Imai, Asami",https://cdn.myanimelist.net/images/voiceactors/1/68014.jpg
521,character,"Shiina, Mayuri",https://cdn.myanimelist.net/images/characters/4/131329.jpg
522,character,"Hashida, Itaru",https://cdn.myanimelist.net/images/characters/6/113767.jpg
523,voice_actor,"Seki, Tomokazu",https://cdn.myanimelist.net/images/voiceactors/1/85360.jpg
524,character,"Amane, Suzuha",https://cdn.myanimelist.net/images/characters/3/148223.jpg
525,voice_actor,"Tamura, Yukari",https://cdn.myanimelist.net/images/voiceactors/3/77254.jpg
526,character,"Urushibara, Ruka",https://cdn.myanimelist.net/images/characters/7/133805.jpg
527,character,"Akiha, Rumiho",https://cdn.myanimelist.net/images/characters/2/142621.jpg
528,voice_actor,"Momoi, Haruko",https://cdn.myanimelist.net/images/voiceactors/1/42180.jpg
529,character,"Kiryuu, Moeka",https://cdn.myanimelist.net/images/characters/12/275310.jpg
530,voice_actor,"Gotou, Saori",https://cdn.myanimelist.net/images/voiceactors/1/41617.jpg
531,character,"Tennouji, Yuugo",https://cdn.myanimelist.net/images/characters/12/125685.jpg
532,voice_actor,"Terasoma, Masaki",https://cdn.myanimelist.net/images/voiceactors/3/44595.jpg
533,character,"Tennouji, Nae",https://cdn.myanimelist.net/images/characters/16/353319.jpg
534,voice_actor,"Yamamoto, Ayano",https://cdn.myanimelist.net/images/voiceactors/2/54288.jpg
535,staff,"Iwasa, Gaku",
536,staff,"Kananiwa, Kozue",
537,staff,"Tanaka, Shinsaku",
538,studio,TMS Entertainment,
539,producer,TV Osaka,
540,producer,Nihon Ad Systems,
541,producer,TMS Music,
542,producer,8PAN,
543,character,"Souma, Kyou",https://cdn.myanimelist.net/images/characters/11/413334.jpg
544,voice_actor,"Uchida, Yuuma",https://cdn.myanimelist.net/images/voiceactors/2/74452.jpg
545,character,"Honda, Tooru",https://cdn.myanimelist.net/images/characters/2/384113.jpg
546,voice_actor,"Iwami, Manaka",https://cdn.myanimelist.net/images/voiceactors/1/84477.jpg
547,character,"Souma, Yuki",https://cdn.myanimelist.net/images/characters/10/417954.jpg
548,voice_actor,"Shimazaki, Nobunaga",https://cdn.myanimelist.net/images/voiceactors/2/70961.jpg
549,character,"Souma, Akito",https://cdn.myanimelist.net/images/characters/8/410560.jpg
550,voice_actor,"Sakamoto, Maaya",https://cdn.myanimelist.net/images/voiceactors/2/65911.jpg
551,character,"Souma, Hatsuharu",https://cdn.myanimelist.net/images/characters/6/405419.jpg
552,character,"Souma, Momiji",https://cdn.myanimelist.net/images/characters/3/449501.jpg
553,character,"Souma, Shigure",https://cdn.myanimelist.net/images/characters/12/388998.jpg
554,character,"Souma, Ayame",https://cdn.myanimelist.net/images/characters/13/410546.jpg
555,character,"Souma, Hatori",https://cdn.myanimelist.net/images/characters/11/414475.jpg
556,voice_actor,"Okitsu, Kazuyuki",https://cdn.myanimelist.net/images/voiceactors/2/68368.jpg
557,character,"Hanajima, Saki",https://cdn.myanimelist.net/images/characters/14/401128.jpg
558,voice_actor,"Satou, Satomi",https://cdn.myanimelist.net/images/voiceactors/2/65775.jpg
559,staff,"Yamauchi, Mirai",
560,staff,"Takemura, Ippei",
561,staff,"Matsui, Hitoyuki",
562,character,"Senjougahara, Hitagi",https://cdn.myanimelist.net/images/characters/11/287902.jpg
563,voice_actor,"Saitou, Chiwa",https://cdn.myanimelist.net/images/voiceactors/3/79603.jpg
564,character,"Araragi, Koyomi",https://cdn.myanimelist.net/images/characters/16/559456.jpg
565,character,"Hachikuji, Mayoi",https://cdn.myanimelist.net/images/characters/5/222381.jpg
566,voice_actor,"Katou, Emiri",https://cdn.myanimelist.net/images/voiceactors/3/69369.jpg
567,character,"Oshino, Ougi",https://cdn.myanimelist.net/images/characters/3/301358.jpg
568,character,"Oshino, Shinobu",https://cdn.myanimelist.net/images/characters/16/234167.jpg
569,character,"Hanekawa, Tsubasa",https://cdn.myanimelist.net/images/characters/3/288080.jpg
570,voice_actor,"Horie, Yui",https://cdn.myanimelist.net/images/voiceactors/3/71642.jpg
571,character,"Kanbaru, Suruga",https://cdn.myanimelist.net/images/characters/11/222449.jpg
572,character,"Sengoku, Nadeko",https://cdn.myanimelist.net/images/characters/2/264877.jpg
573,character,"Ononoki, Yotsugi",https://cdn.myanimelist.net/images/characters/4/301226.jpg
574,character,"Oshino, Meme",https://cdn.myanimelist.net/images/characters/7/532734.jpg
575,staff,"Iwakami, Atsuhiro",
576,staff,"Kubota, Mitsutoshi",
577,staff,"Matsushita, Takuya",
578,staff,"Shinbou, Akiyuki",
579,character,Guillotinecutter,https://cdn.myanimelist.net/images/characters/4/299490.jpg
580,character,"Shishirui, Seishirou",https://cdn.myanimelist.net/images/characters/10/301505.jpg
581,character,Zeke,https://cdn.myanimelist.net/images/characters/13/489878.jpg
582,staff,"Hasegawa, Hiroya",
583,staff,"Kawagoe, Wataru",
584,staff,"Hayashi, Yuuichirou",
585,studio,CoMix Wave Films,
586,producer,TOHO,
587,producer,Lawson HMV Entertainment,
588,producer,Amuse,
589,producer,Kadokawa,
590,producer,voque ting,
591,character,"Miyamizu, Mitsuha",https://cdn.myanimelist.net/images/characters/5/336342.jpg
592,voice_actor,"Kamishiraishi, Mone",https://cdn.myanimelist.net/images/voiceactors/3/53524.jpg
593,character,"Tachibana, Taki",https://cdn.myanimelist.net/images/characters/6/311593.jpg
594,voice_actor,"Kamiki, Ryunosuke",https://cdn.myanimelist.net/images/voiceactors/2/47205.jpg
595,character,"Yukino, Yukari",https://cdn.myanimelist.net/images/characters/6/209419.jpg
596,character,"Okudera, Miki",https://cdn.myanimelist.net/images/characters/7/484495.jpg
597,voice_actor,"Nagasawa, Masami",https://cdn.myanimelist.net/images/voiceactors/2/45806.jpg
598,character,"Miyamizu, Yotsuha",https://cdn.myanimelist.net/images/characters/8/484504.jpg
599,voice_actor,"Tani, Kanon",https://cdn.myanimelist.net/images/voiceactors/1/54587.jpg
600,character,"Teshigawara, Katsuhiko",https://cdn.myanimelist.net/images/characters/16/306637.jpg
601,voice_actor,"Narita, Ryou",https://cdn.myanimelist.net/images/voiceactors/2/63659.jpg
602,character,"Miyamizu, Hitoha",https://cdn.myanimelist.net/images/characters/15/484499.jpg
603,voice_actor,"Ichihara, Etsuko",https://cdn.myanimelist.net/images/voiceactors/1/11355.jpg
604,character,"Fujii, Tsukasa",https://cdn.myanimelist.net/images/characters/13/484502.jpg
605,character,"Natori, Sayaka",https://cdn.myanimelist.net/images/characters/9/306635.jpg
606,character,"Takagi, Shinta",https://cdn.myanimelist.net/images/characters/3/306633.jpg
607,voice_actor,"Ishikawa, Kaito",https://cdn.myanimelist.net/images/voiceactors/3/73776.jpg
608,staff,"Bezerra, Wendel",
609,staff,"Kawamura, Genki",
610,staff,"Itou, Kouichirou",
611,staff,"Takei, Katsuhiro",
612,studio,Enishiya,
613,producer,KlockWorx,
614,producer,Good Smile Company,
615,character,Takopii,https://cdn.myanimelist.net/images/characters/7/573207.jpg
616,voice_actor,"Mamiya, Kurumi",https://cdn.myanimelist.net/images/voiceactors/3/49694.jpg
617,character,"Kuze, Shizuka",https://cdn.myanimelist.net/images/characters/12/573206.jpg
618,character,"Kirarazaka, Marina",https://cdn.myanimelist.net/images/characters/10/584540.jpg
619,character,"Azuma, Naoki",https://cdn.myanimelist.net/images/characters/4/584539.jpg
620,voice_actor,"Nagase, Anna",https://cdn.myanimelist.net/images/voiceactors/1/81319.jpg
621,character,"Azuma, Junya",https://cdn.myanimelist.net/images/characters/2/598916.jpg
622,voice_actor,"Oosaka, Ryouta",https://cdn.myanimelist.net/images/voiceactors/3/57323.jpg
623,character,Marina's Father,https://cdn.myanimelist.net/images/characters/11/602764.jpg
624,voice_actor,"Kawada, Shinji",https://cdn.myanimelist.net/images/voiceactors/1/80128.jpg
625,character,Shizuka's Mother,https://cdn.myanimelist.net/images/characters/10/599731.jpg
626,voice_actor,"Taichi, You",https://cdn.myanimelist.net/images/voiceactors/1/58523.jpg
627,character,Happy Mama,https://cdn.myanimelist.net/images/characters/6/605276.jpg
628,character,Marina's Mother,https://cdn.myanimelist.net/images/characters/5/598444.jpg
629,voice_actor,"Tsunematsu, Ayumi",https://cdn.myanimelist.net/images/voiceactors/1/77716.jpg
630,character,Eri,https://cdn.myanimelist.net/images/characters/16/604141.jpg
631,staff,"Sudou, Koutarou",
632,staff,"Igarashi, Kei",
633,staff,"Okamoto, Kenta",
634,staff,"Iino, Shinya",
635,producer,BS Fuji,
636,producer,Hakuhodo DY Music & Pictures,
637,character,"Reigen, Arataka",https://cdn.myanimelist.net/images/characters/16/308364.jpg
638,character,"Kageyama, Shigeo",https://cdn.myanimelist.net/images/characters/6/343344.jpg
639,voice_actor,"Itou, Setsuo",https://cdn.myanimelist.net/images/voiceactors/2/80435.jpg
640,character,Ekubo,https://cdn.myanimelist.net/images/characters/8/299395.jpg
641,character,"Hanazawa, Teruki",https://cdn.myanimelist.net/images/characters/6/342630.jpg
642,voice_actor,"Matsuoka, Yoshitsugu",https://cdn.myanimelist.net/images/voiceactors/3/87038.jpg
